employee_id,first_name,last_name,email,country,city,job_title,department,currency,annual_salary_local,annual_salary_usd,hire_date,years_of_service,performance,remote_status
IND0259,IndEmp259,Last1259,ind259@company.com,India,Bangalore,Software Engineer,Product,INR,1057246,12686.95,2023-12-02,2.2,Good,Hybrid
IND0260,IndEmp260,Last1260,ind260@company.com,India,Pune,Product Manager,Finance,INR,2474038,29688.46,2021-03-07,4.9,Outstanding,Remote
IND0261,IndEmp261,Last1261,ind261@company.com,India,Bangalore,Senior Software Engineer,Sales,INR,2371918,28463.02,2024-07-17,1.5,Good,On-Site
IND0262,IndEmp262,Last1262,ind262@company.com,India,Bangalore,Engineering Manager,Finance,INR,2738135,32857.62,2018-11-05,7.2,Satisfactory,Remote
IND0263,IndEmp263,Last1263,ind263@company.com,India,Delhi,Software Engineer,Sales,INR,988006,11856.07,2022-07-21,3.5,Outstanding,Hybrid
IND0264,IndEmp264,Last1264,ind264@company.com,India,Bangalore,Data Scientist,Marketing,INR,2378731,28544.77,2016-02-21,9.9,Excellent,Remote
IND0265,IndEmp265,Last1265,ind265@company.com,India,Delhi,Software Engineer,Engineering,INR,1498708,17984.5,2017-11-01,8.2,Good,Hybrid
IND0266,IndEmp266,Last1266,ind266@company.com,India,Bangalore,Software Engineer,Sales,INR,1149641,13795.69,2019-05-07,6.7,Good,On-Site
IND0267,IndEmp267,Last1267,ind267@company.com,India,Mumbai,Sales Manager,Marketing,INR,1108892,13306.7,2017-01-13,9.0,Excellent,Remote
IND0268,IndEmp268,Last1268,ind268@company.com,India,Hyderabad,Software Engineer,Marketing,INR,1083662,13003.94,2023-09-03,2.4,Satisfactory,Hybrid
IND0269,IndEmp269,Last1269,ind269@company.com,India,Delhi,Engineering Manager,Sales,INR,2234568,26814.82,2020-07-28,5.5,Outstanding,Hybrid
IND0270,IndEmp270,Last1270,ind270@company.com,India,Mumbai,Engineering Manager,Sales,INR,3777467,45329.6,2020-09-29,5.3,Excellent,Hybrid
IND0271,IndEmp271,Last1271,ind271@company.com,India,Hyderabad,Product Manager,Engineering,INR,2071205,24854.46,2016-11-10,9.2,Outstanding,On-Site
IND0272,IndEmp272,Last1272,ind272@company.com,India,Mumbai,Sales Manager,Sales,INR,757328,9087.94,2018-04-29,7.7,Satisfactory,Hybrid
IND0273,IndEmp273,Last1273,ind273@company.com,India,Bangalore,Sales Manager,HR,INR,1434649,17215.79,2022-01-01,4.1,Excellent,Hybrid
IND0274,IndEmp274,Last1274,ind274@company.com,India,Hyderabad,Product Manager,Sales,INR,1316496,15797.95,2021-08-31,4.4,Outstanding,Remote
IND0275,IndEmp275,Last1275,ind275@company.com,India,Mumbai,Data Scientist,Marketing,INR,1441212,17294.54,2016-06-07,9.6,Good,On-Site
IND0276,IndEmp276,Last1276,ind276@company.com,India,Bangalore,Product Manager,Marketing,INR,1371055,16452.66,2022-12-31,3.1,Satisfactory,On-Site
IND0277,IndEmp277,Last1277,ind277@company.com,India,Pune,Product Manager,Engineering,INR,1997769,23973.23,2018-01-10,8.0,Excellent,On-Site
IND0278,IndEmp278,Last1278,ind278@company.com,India,Hyderabad,Data Scientist,Marketing,INR,2061860,24742.32,2025-04-30,0.7,Good,Hybrid
IND0279,IndEmp279,Last1279,ind279@company.com,India,Bangalore,Sales Manager,Finance,INR,728679,8744.15,2017-07-11,8.5,Excellent,On-Site
IND0280,IndEmp280,Last1280,ind280@company.com,India,Bangalore,Product Manager,Marketing,INR,2644481,31733.77,2024-07-18,1.5,Excellent,On-Site
IND0281,IndEmp281,Last1281,ind281@company.com,India,Bangalore,Data Scientist,Engineering,INR,1657922,19895.06,2019-08-13,6.5,Excellent,Remote
IND0282,IndEmp282,Last1282,ind282@company.com,India,Delhi,Engineering Manager,Finance,INR,2545649,30547.79,2016-07-28,9.5,Satisfactory,Hybrid
IND0283,IndEmp283,Last1283,ind283@company.com,India,Mumbai,Product Manager,Sales,INR,2303205,27638.46,2016-04-11,9.8,Excellent,On-Site
IND0284,IndEmp284,Last1284,ind284@company.com,India,Hyderabad,Engineering Manager,Product,INR,3373971,40487.65,2017-02-08,9.0,Outstanding,Hybrid
IND0285,IndEmp285,Last1285,ind285@company.com,India,Pune,Data Scientist,HR,INR,1381449,16577.39,2021-08-29,4.4,Excellent,Remote
IND0286,IndEmp286,Last1286,ind286@company.com,India,Delhi,Software Engineer,Finance,INR,1485661,17827.93,2018-10-25,7.3,Excellent,Remote
IND0287,IndEmp287,Last1287,ind287@company.com,India,Mumbai,Product Manager,Engineering,INR,1715794,20589.53,2023-02-19,2.9,Satisfactory,On-Site
IND0288,IndEmp288,Last1288,ind288@company.com,India,Mumbai,Product Manager,Engineering,INR,2559114,30709.37,2023-02-26,2.9,Good,Remote
IND0289,IndEmp289,Last1289,ind289@company.com,India,Delhi,Engineering Manager,Marketing,INR,2492203,29906.44,2025-11-30,0.2,Satisfactory,On-Site
IND0290,IndEmp290,Last1290,ind290@company.com,India,Mumbai,Product Manager,Product,INR,1548538,18582.46,2023-07-22,2.5,Good,Hybrid
IND0291,IndEmp291,Last1291,ind291@company.com,India,Mumbai,Sales Manager,Marketing,INR,1218172,14618.06,2021-10-15,4.3,Excellent,On-Site
IND0292,IndEmp292,Last1292,ind292@company.com,India,Mumbai,Senior Software Engineer,Marketing,INR,2393425,28721.1,2017-12-03,8.1,Excellent,Hybrid
IND0293,IndEmp293,Last1293,ind293@company.com,India,Hyderabad,Senior Software Engineer,Product,INR,1860341,22324.09,2022-10-26,3.3,Satisfactory,Remote
IND0294,IndEmp294,Last1294,ind294@company.com,India,Pune,Data Scientist,Engineering,INR,2222436,26669.23,2018-05-26,7.7,Outstanding,Hybrid
IND0295,IndEmp295,Last1295,ind295@company.com,India,Pune,Senior Software Engineer,Finance,INR,2477895,29734.74,2018-04-20,7.8,Excellent,On-Site
IND0296,IndEmp296,Last1296,ind296@company.com,India,Delhi,Product Manager,Sales,INR,2785733,33428.8,2021-04-29,4.7,Outstanding,Remote
IND0297,IndEmp297,Last1297,ind297@company.com,India,Hyderabad,Engineering Manager,Product,INR,2246425,26957.1,2025-06-27,0.6,Satisfactory,Hybrid
IND0298,IndEmp298,Last1298,ind298@company.com,India,Hyderabad,Engineering Manager,HR,INR,2190890,26290.68,2026-01-05,0.1,Satisfactory,Hybrid
IND0299,IndEmp299,Last1299,ind299@company.com,India,Mumbai,Product Manager,HR,INR,2707738,32492.86,2021-11-29,4.2,Outstanding,On-Site
IND0300,IndEmp300,Last1300,ind300@company.com,India,Delhi,Senior Software Engineer,Marketing,INR,2345871,28150.45,2024-03-02,1.9,Good,Hybrid
IND0301,IndEmp301,Last1301,ind301@company.com,India,Delhi,Senior Software Engineer,Marketing,INR,1988005,23856.06,2022-07-07,3.6,Excellent,Hybrid
IND0302,IndEmp302,Last1302,ind302@company.com,India,Mumbai,Software Engineer,Marketing,INR,1228486,14741.83,2025-07-30,0.5,Good,On-Site
IND0303,IndEmp303,Last1303,ind303@company.com,India,Hyderabad,Data Scientist,HR,INR,1901955,22823.46,2022-11-25,3.2,Good,On-Site
IND0304,IndEmp304,Last1304,ind304@company.com,India,Hyderabad,Data Scientist,Finance,INR,1913887,22966.64,2024-03-22,1.8,Satisfactory,Remote
IND0305,IndEmp305,Last1305,ind305@company.com,India,Mumbai,Engineering Manager,Product,INR,3845450,46145.4,2025-06-23,0.6,Outstanding,Remote
IND0306,IndEmp306,Last1306,ind306@company.com,India,Hyderabad,Senior Software Engineer,Product,INR,1875208,22502.5,2020-10-18,5.3,Satisfactory,Hybrid
IND0307,IndEmp307,Last1307,ind307@company.com,India,Pune,Software Engineer,Sales,INR,1418951,17027.41,2025-08-12,0.5,Satisfactory,Hybrid
IND0308,IndEmp308,Last1308,ind308@company.com,India,Mumbai,Product Manager,Engineering,INR,1535910,18430.92,2016-08-02,9.5,Good,Remote
IND0309,IndEmp309,Last1309,ind309@company.com,India,Mumbai,Senior Software Engineer,Finance,INR,2395835,28750.02,2024-01-18,2.0,Good,On-Site
IND0310,IndEmp310,Last1310,ind310@company.com,India,Delhi,Sales Manager,Engineering,INR,1314127,15769.52,2023-09-10,2.4,Excellent,Hybrid
IND0311,IndEmp311,Last1311,ind311@company.com,India,Pune,Software Engineer,Finance,INR,1158114,13897.37,2017-06-16,8.6,Outstanding,Hybrid
IND0312,IndEmp312,Last1312,ind312@company.com,India,Bangalore,Software Engineer,Marketing,INR,1198090,14377.08,2018-06-07,7.6,Good,On-Site
IND0313,IndEmp313,Last1313,ind313@company.com,India,Mumbai,Software Engineer,Engineering,INR,1777634,21331.61,2022-06-11,3.6,Outstanding,Hybrid
IND0314,IndEmp314,Last1314,ind314@company.com,India,Pune,Sales Manager,Finance,INR,1391577,16698.92,2020-09-09,5.4,Good,On-Site
IND0315,IndEmp315,Last1315,ind315@company.com,India,Bangalore,Sales Manager,Finance,INR,706087,8473.04,2022-05-18,3.7,Satisfactory,Hybrid
IND0316,IndEmp316,Last1316,ind316@company.com,India,Delhi,Sales Manager,Product,INR,1469989,17639.87,2017-02-18,8.9,Excellent,Remote
IND0317,IndEmp317,Last1317,ind317@company.com,India,Bangalore,Sales Manager,Finance,INR,996698,11960.38,2022-06-13,3.6,Outstanding,On-Site
IND0318,IndEmp318,Last1318,ind318@company.com,India,Pune,Engineering Manager,Sales,INR,3599669,43196.03,2025-01-12,1.0,Excellent,Remote
IND0319,IndEmp319,Last1319,ind319@company.com,India,Mumbai,Product Manager,Product,INR,1487041,17844.49,2025-11-03,0.2,Satisfactory,Hybrid
IND0320,IndEmp320,Last1320,ind320@company.com,India,Mumbai,Data Scientist,Engineering,INR,2357209,28286.51,2017-08-19,8.4,Good,Hybrid
IND0321,IndEmp321,Last1321,ind321@company.com,India,Delhi,Product Manager,Product,INR,1950329,23403.95,2018-05-23,7.7,Good,On-Site
IND0322,IndEmp322,Last1322,ind322@company.com,India,Delhi,Software Engineer,Product,INR,1772470,21269.64,2021-12-13,4.1,Satisfactory,Hybrid
IND0323,IndEmp323,Last1323,ind323@company.com,India,Delhi,Product Manager,HR,INR,2299166,27589.99,2023-01-23,3.0,Satisfactory,Remote
IND0324,IndEmp324,Last1324,ind324@company.com,India,Mumbai,Product Manager,Marketing,INR,2072246,24866.95,2019-03-10,6.9,Satisfactory,Remote
IND0325,IndEmp325,Last1325,ind325@company.com,India,Pune,Software Engineer,Finance,INR,1438277,17259.32,2022-03-29,3.8,Excellent,On-Site
IND0326,IndEmp326,Last1326,ind326@company.com,India,Pune,Sales Manager,HR,INR,1448301,17379.61,2024-05-01,1.7,Outstanding,Hybrid
IND0327,IndEmp327,Last1327,ind327@company.com,India,Pune,Product Manager,Sales,INR,2217201,26606.41,2025-03-08,0.9,Excellent,Remote
IND0328,IndEmp328,Last1328,ind328@company.com,India,Mumbai,Sales Manager,HR,INR,1015001,12180.01,2016-08-20,9.4,Satisfactory,Hybrid
IND0329,IndEmp329,Last1329,ind329@company.com,India,Bangalore,Engineering Manager,Engineering,INR,2200186,26402.23,2019-11-23,6.2,Outstanding,On-Site
IND0330,IndEmp330,Last1330,ind330@company.com,India,Pune,Product Manager,Finance,INR,2166164,25993.97,2025-01-04,1.1,Good,Hybrid
IND0331,IndEmp331,Last1331,ind331@company.com,India,Delhi,Data Scientist,Engineering,INR,2228024,26736.29,2025-02-26,0.9,Outstanding,On-Site
IND0332,IndEmp332,Last1332,ind332@company.com,India,Mumbai,Sales Manager,Marketing,INR,1185363,14224.36,2024-01-22,2.0,Outstanding,Remote
IND0333,IndEmp333,Last1333,ind333@company.com,India,Hyderabad,Product Manager,HR,INR,2777188,33326.26,2022-09-25,3.3,Satisfactory,On-Site
IND0334,IndEmp334,Last1334,ind334@company.com,India,Hyderabad,Product Manager,Sales,INR,2608225,31298.7,2017-01-05,9.1,Excellent,Remote
IND0335,IndEmp335,Last1335,ind335@company.com,India,Delhi,Senior Software Engineer,Sales,INR,1964040,23568.48,2017-09-11,8.4,Outstanding,Hybrid
IND0336,IndEmp336,Last1336,ind336@company.com,India,Pune,Engineering Manager,Engineering,INR,2075141,24901.69,2026-01-03,0.1,Outstanding,Remote
IND0337,IndEmp337,Last1337,ind337@company.com,India,Pune,Sales Manager,Finance,INR,1200296,14403.55,2020-11-29,5.2,Satisfactory,Hybrid
IND0338,IndEmp338,Last1338,ind338@company.com,India,Pune,Engineering Manager,Sales,INR,3513006,42156.07,2018-04-30,7.7,Outstanding,Remote
IND0339,IndEmp339,Last1339,ind339@company.com,India,Bangalore,Senior Software Engineer,Engineering,INR,1829099,21949.19,2023-12-07,2.1,Excellent,Remote
IND0340,IndEmp340,Last1340,ind340@company.com,India,Mumbai,Senior Software Engineer,Finance,INR,2808975,33707.7,2018-10-19,7.3,Excellent,Hybrid
IND0341,IndEmp341,Last1341,ind341@company.com,India,Bangalore,Sales Manager,Sales,INR,1264744,15176.93,2023-12-07,2.1,Satisfactory,Remote
IND0342,IndEmp342,Last1342,ind342@company.com,India,Bangalore,Product Manager,Product,INR,2184744,26216.93,2025-10-29,0.2,Excellent,On-Site
IND0343,IndEmp343,Last1343,ind343@company.com,India,Pune,Sales Manager,Engineering,INR,1166895,14002.74,2020-08-19,5.4,Satisfactory,On-Site
IND0344,IndEmp344,Last1344,ind344@company.com,India,Delhi,Senior Software Engineer,Marketing,INR,2222237,26666.84,2022-10-07,3.3,Outstanding,Hybrid
IND0345,IndEmp345,Last1345,ind345@company.com,India,Pune,Software Engineer,Marketing,INR,1007650,12091.8,2019-01-01,7.1,Satisfactory,On-Site
IND0346,IndEmp346,Last1346,ind346@company.com,India,Pune,Engineering Manager,Marketing,INR,3219596,38635.15,2025-08-28,0.4,Satisfactory,On-Site
IND0347,IndEmp347,Last1347,ind347@company.com,India,Bangalore,Engineering Manager,HR,INR,4046407,48556.88,2023-06-22,2.6,Outstanding,Hybrid
IND0348,IndEmp348,Last1348,ind348@company.com,India,Bangalore,Engineering Manager,Sales,INR,3324771,39897.25,2019-11-13,6.2,Satisfactory,Hybrid
IND0349,IndEmp349,Last1349,ind349@company.com,India,Hyderabad,Software Engineer,Marketing,INR,1418823,17025.88,2019-02-02,7.0,Satisfactory,Remote
IND0350,IndEmp350,Last1350,ind350@company.com,India,Mumbai,Senior Software Engineer,Marketing,INR,2404002,28848.02,2017-12-05,8.1,Good,Hybrid
IND0351,IndEmp351,Last1351,ind351@company.com,India,Delhi,Senior Software Engineer,Finance,INR,2864589,34375.07,2023-08-11,2.5,Good,On-Site
IND0352,IndEmp352,Last1352,ind352@company.com,India,Mumbai,Sales Manager,Sales,INR,1388870,16666.44,2020-10-26,5.3,Satisfactory,Hybrid
IND0353,IndEmp353,Last1353,ind353@company.com,India,Hyderabad,Sales Manager,Marketing,INR,1384196,16610.35,2017-11-01,8.2,Excellent,On-Site
IND0354,IndEmp354,Last1354,ind354@company.com,India,Bangalore,Senior Software Engineer,Finance,INR,2392355,28708.26,2018-04-29,7.7,Satisfactory,Remote
IND0355,IndEmp355,Last1355,ind355@company.com,India,Delhi,Senior Software Engineer,Marketing,INR,2218348,26620.18,2024-04-26,1.8,Outstanding,Hybrid
IND0356,IndEmp356,Last1356,ind356@company.com,India,Mumbai,Product Manager,HR,INR,1936804,23241.65,2023-06-10,2.6,Outstanding,Remote
IND0357,IndEmp357,Last1357,ind357@company.com,India,Mumbai,Data Scientist,Product,INR,1546954,18563.45,2022-01-25,4.0,Outstanding,Remote
IND0358,IndEmp358,Last1358,ind358@company.com,India,Delhi,Data Scientist,Product,INR,1903076,22836.91,2024-10-17,1.3,Outstanding,On-Site
IND0359,IndEmp359,Last1359,ind359@company.com,India,Hyderabad,Senior Software Engineer,Sales,INR,2819981,33839.77,2023-03-07,2.9,Outstanding,On-Site
IND0360,IndEmp360,Last1360,ind360@company.com,India,Delhi,Data Scientist,HR,INR,1317044,15804.53,2016-07-02,9.6,Outstanding,On-Site
IND0361,IndEmp361,Last1361,ind361@company.com,India,Pune,Software Engineer,Engineering,INR,1359094,16309.13,2017-02-10,9.0,Outstanding,On-Site
IND0362,IndEmp362,Last1362,ind362@company.com,India,Delhi,Engineering Manager,Engineering,INR,2427265,29127.18,2016-11-01,9.2,Outstanding,Remote
IND0363,IndEmp363,Last1363,ind363@company.com,India,Mumbai,Sales Manager,Sales,INR,823794,9885.53,2016-04-21,9.8,Excellent,On-Site
IND0364,IndEmp364,Last1364,ind364@company.com,India,Delhi,Data Scientist,Marketing,INR,1925930,23111.16,2017-07-11,8.5,Outstanding,Remote
IND0365,IndEmp365,Last1365,ind365@company.com,India,Mumbai,Sales Manager,Engineering,INR,1081405,12976.86,2022-04-27,3.8,Excellent,Hybrid
IND0366,IndEmp366,Last1366,ind366@company.com,India,Pune,Product Manager,Sales,INR,1313815,15765.78,2023-04-28,2.7,Good,On-Site
IND0367,IndEmp367,Last1367,ind367@company.com,India,Hyderabad,Senior Software Engineer,Finance,INR,1978748,23744.98,2023-02-02,3.0,Satisfactory,Hybrid
IND0368,IndEmp368,Last1368,ind368@company.com,India,Mumbai,Sales Manager,HR,INR,1397298,16767.58,2023-04-27,2.8,Satisfactory,Remote
IND0369,IndEmp369,Last1369,ind369@company.com,India,Pune,Senior Software Engineer,Marketing,INR,2699306,32391.67,2021-06-08,4.6,Good,Remote
IND0370,IndEmp370,Last1370,ind370@company.com,India,Bangalore,Product Manager,Finance,INR,1605312,19263.74,2017-06-08,8.6,Outstanding,Remote
IND0371,IndEmp371,Last1371,ind371@company.com,India,Mumbai,Data Scientist,Marketing,INR,1660193,19922.32,2021-07-26,4.5,Outstanding,Hybrid
IND0372,IndEmp372,Last1372,ind372@company.com,India,Mumbai,Software Engineer,HR,INR,1592244,19106.93,2018-11-17,7.2,Outstanding,On-Site
IND0373,IndEmp373,Last1373,ind373@company.com,India,Delhi,Sales Manager,Sales,INR,1392439,16709.27,2016-04-01,9.8,Satisfactory,Hybrid
IND0374,IndEmp374,Last1374,ind374@company.com,India,Hyderabad,Sales Manager,Finance,INR,1434831,17217.97,2019-11-12,6.2,Good,Hybrid
IND0375,IndEmp375,Last1375,ind375@company.com,India,Delhi,Software Engineer,HR,INR,1767176,21206.11,2022-12-08,3.1,Excellent,On-Site
IND0376,IndEmp376,Last1376,ind376@company.com,India,Mumbai,Product Manager,HR,INR,2235726,26828.71,2018-11-07,7.2,Satisfactory,On-Site
IND0377,IndEmp377,Last1377,ind377@company.com,India,Mumbai,Data Scientist,Sales,INR,2360542,28326.5,2021-07-15,4.5,Outstanding,Remote
IND0378,IndEmp378,Last1378,ind378@company.com,India,Mumbai,Engineering Manager,HR,INR,3402965,40835.58,2021-09-12,4.4,Good,Remote
IND0379,IndEmp379,Last1379,ind379@company.com,India,Hyderabad,Software Engineer,HR,INR,1436526,17238.31,2019-11-19,6.2,Good,On-Site
IND0380,IndEmp380,Last1380,ind380@company.com,India,Delhi,Senior Software Engineer,HR,INR,1849118,22189.42,2025-10-04,0.3,Good,Remote
IND0381,IndEmp381,Last1381,ind381@company.com,India,Bangalore,Data Scientist,Finance,INR,1886562,22638.74,2020-05-28,5.7,Outstanding,Hybrid
IND0382,IndEmp382,Last1382,ind382@company.com,India,Hyderabad,Data Scientist,Engineering,INR,2314892,27778.7,2020-05-19,5.7,Outstanding,On-Site
IND0383,IndEmp383,Last1383,ind383@company.com,India,Delhi,Software Engineer,Finance,INR,1370534,16446.41,2022-09-24,3.3,Outstanding,Hybrid
IND0384,IndEmp384,Last1384,ind384@company.com,India,Delhi,Data Scientist,HR,INR,1495131,17941.57,2017-01-15,9.0,Excellent,Hybrid
IND0385,IndEmp385,Last1385,ind385@company.com,India,Delhi,Data Scientist,Finance,INR,1596714,19160.57,2018-08-05,7.5,Excellent,On-Site
IND0386,IndEmp386,Last1386,ind386@company.com,India,Mumbai,Product Manager,Engineering,INR,2389819,28677.83,2017-10-20,8.3,Good,On-Site
IND0387,IndEmp387,Last1387,ind387@company.com,India,Hyderabad,Engineering Manager,Marketing,INR,2807635,33691.62,2016-11-04,9.2,Outstanding,Remote
IND0388,IndEmp388,Last1388,ind388@company.com,India,Pune,Sales Manager,Engineering,INR,1146370,13756.44,2016-10-12,9.3,Outstanding,Remote
IND0389,IndEmp389,Last1389,ind389@company.com,India,Mumbai,Product Manager,Marketing,INR,1572762,18873.14,2020-09-24,5.3,Outstanding,Hybrid
IND0390,IndEmp390,Last1390,ind390@company.com,India,Delhi,Sales Manager,HR,INR,1251818,15021.82,2021-07-22,4.5,Satisfactory,Hybrid
IND0391,IndEmp391,Last1391,ind391@company.com,India,Pune,Engineering Manager,Marketing,INR,4092233,49106.8,2018-12-08,7.1,Satisfactory,On-Site
IND0392,IndEmp392,Last1392,ind392@company.com,India,Delhi,Product Manager,Product,INR,1641506,19698.07,2024-06-14,1.6,Satisfactory,On-Site
IND0393,IndEmp393,Last1393,ind393@company.com,India,Delhi,Product Manager,HR,INR,1571340,18856.08,2018-03-04,7.9,Outstanding,On-Site
IND0394,IndEmp394,Last1394,ind394@company.com,India,Bangalore,Senior Software Engineer,Finance,INR,2755110,33061.32,2020-10-06,5.3,Excellent,On-Site
IND0395,IndEmp395,Last1395,ind395@company.com,India,Pune,Data Scientist,Engineering,INR,1249070,14988.84,2019-04-29,6.7,Outstanding,Hybrid
IND0396,IndEmp396,Last1396,ind396@company.com,India,Delhi,Engineering Manager,Product,INR,3214630,38575.56,2025-08-15,0.4,Outstanding,Hybrid
IND0397,IndEmp397,Last1397,ind397@company.com,India,Hyderabad,Data Scientist,Marketing,INR,1785299,21423.59,2022-09-02,3.4,Outstanding,Remote
IND0398,IndEmp398,Last1398,ind398@company.com,India,Bangalore,Senior Software Engineer,Sales,INR,3036531,36438.37,2021-05-05,4.7,Good,Remote
IND0399,IndEmp399,Last1399,ind399@company.com,India,Bangalore,Senior Software Engineer,HR,INR,2825074,33900.89,2026-01-18,0.0,Good,Remote
IND0400,IndEmp400,Last1400,ind400@company.com,India,Delhi,Software Engineer,Sales,INR,1337859,16054.31,2020-09-04,5.4,Satisfactory,Hybrid
IND0401,IndEmp401,Last1401,ind401@company.com,India,Delhi,Product Manager,Product,INR,2296624,27559.49,2016-09-18,9.4,Excellent,On-Site
